sap,claims,epu,yield,time
0.04120342492813686,-0.10537119805732814,-0.47122915935228277,0.06298229715276538,1994-03-28
0.032007033910693566,-0.018979331661640966,-0.0813250476961916,0.06921980015185536,1994-04-04
-0.002870982123475103,0.019197833728346634,0.11995380762480734,0.14826662511813404,1994-04-11
0.00981297432701736,0.025934593259046852,-0.2797422632105746,0.14739431588153162,1994-04-18
0.021183397526596842,-0.023158438851400082,-0.20797606348577474,0.13088277780818897,1994-04-25
0.030016418323800885,0.025371878157540315,-0.3112684553815608,0.13273766526537112,1994-05-02
0.023589159801403095,0.07497855090508646,-0.03625861597147599,0.18718827535334692,1994-05-09
0.007241934739954485,0.06001669881878979,-0.05683270149344227,0.14331765951466677,1994-05-16
0.007522243545449826,0.06184453446624981,-0.1390632615046986,0.1199625003127351,1994-05-23
0.017338225442993453,0.058315729649475845,-0.26027213694958995,0.16357324124870734,1994-05-30
0.039988583200167,0.028639722591816623,-0.3586918786866682,0.1414230183535927,1994-06-06
0.03281423330814594,0.014469418661273534,-0.3201095920990595,0.13560336020006103,1994-06-13
0.03620135907338376,0.00940476319423408,-0.4737696492721823,0.15918080768465248,1994-06-20
0.011844869565717338,0.03071691551727974,-0.31982751552872185,0.19680218837183494,1994-06-27
0.017085074294458734,0.06172903674488902,-0.3500236924114628,0.22976349878306868,1994-07-04
-0.0060791195004774295,0.037050295322171425,-0.16377092789709796,0.24641360264343176,1994-07-11
0.002743837218360634,-0.07790845603718405,-0.4186098415147226,0.23612435818579383,1994-07-18
0.018942824092931958,0.008071182598810638,-0.4380121684655468,0.20382139378194997,1994-07-25
0.006299981970533563,-0.00872586358300394,-0.48738452164285273,0.23273618546550365,1994-08-01
0.021445918848445412,0.009712677958704046,-0.32780453530293935,0.210328598382995,1994-08-08
0.020242363072256332,-0.004103264022396663,-0.17026173150110346,0.23663817678994625,1994-08-15
0.003134021510247602,-0.011547159746120538,-0.2604883080378201,0.2688783410468163,1994-08-22
0.005032903255991483,0.032278564086401736,-0.3249857749528207,0.2841723528185779,1994-08-29
0.03005303289134917,0.03985721259549741,-0.8386732737183722,0.29475488557783797,1994-09-05
0.011996639741075617,-0.005556065268389459,-0.45600211295772675,0.31682209728815747,1994-09-12
0.04131946178880101,-0.020515261632000088,-0.5182982265193963,0.31715132407490776,1994-09-19
-0.008031542710795134,-0.0057677696692313915,0.051355575356621316,0.3336720581895196,1994-09-26
0.007618789705422134,-0.03721315186815391,-0.15414257988012117,0.31383336432905484,1994-10-03
-0.0124890556535847,-0.05923321314957075,-0.20424396037149561,0.3790908586976943,1994-10-10
0.00672817537918334,-0.03200269855804909,-0.31591750986847544,0.366491949667266,1994-10-17
-0.006533115340561387,-0.042453020460686025,-0.013298693281558934,0.36889422681682915,1994-10-24
0.006936573503503962,-0.022985952962657145,0.024490095622275047,0.31904937656236354,1994-10-31
0.014966307245915744,-0.03725049631458689,0.12532909230646816,0.32788744084535004,1994-11-07
0.0025301897489375183,-0.03272653572383295,-0.007310357379052071,0.3334822088513378,1994-11-14
0.01673988487521593,-0.004223605570321509,0.0004892410929736592,0.28777498245098554,1994-11-21
-0.023692933439342326,-0.008516914666476662,0.1538289811545186,0.32432322498275945,1994-11-28
-0.0391649867225318,-0.007576803459961479,0.24404659901680656,0.33344589194172936,1994-12-05
-0.028673374429473635,0.003935615176417644,0.058013837865926614,0.27162448611208156,1994-12-12
-0.024239039116668852,0.13332308135106608,0.3198969127359155,0.27997140336775994,1994-12-19
-0.017892344151203263,-0.044572566289327646,0.1152531015269532,0.293466844942451,1994-12-26
-0.0173943381685167,-0.0014249101781278056,0.19979643210995862,0.2933567201676692,1995-01-02
-0.023944991040292983,-0.010102199002386155,0.08943576088473568,0.3206302604517871,1995-01-09
-0.021725396393029367,-0.0027854770979334337,-0.06186837500550023,0.313035766242521,1995-01-16
-0.006311119585832956,-0.1575249705688031,0.10816375610322179,0.2785083412216234,1995-01-23
-0.010386952122178224,-0.10032893110166441,0.3185896389231311,0.2892766636545153,1995-01-30
-0.0020807023982388415,-0.0886743563829807,0.2590628190547565,0.24077978959401342,1995-02-06
0.02171885117798268,-0.03947330877363514,0.2891753742616875,0.21614727999373495,1995-02-13
0.038444858265462865,0.06787094587307743,0.4028822138629134,0.1935029238591494,1995-02-20
0.04399614513656559,-0.023234202838417845,0.7501829026334639,0.17284097820594285,1995-02-27
0.03831663599822962,0.006978897866339016,0.45150438630686496,0.130973826882821,1995-03-06
0.04315373491457068,0.044638950451058035,0.5225377029527939,0.11699141752788227,1995-03-13
0.05644243534728266,0.08786301558580682,0.2629603299152698,0.06389289000188814,1995-03-20
0.09028703292839403,0.0004002705382961623,-0.003915476263219114,0.05643919460856756,1995-03-27
0.11620027781717386,-0.007183932823764358,0.006581883777341894,0.010702501018898778,1995-04-03
0.1255452028252168,-0.007915138451386111,0.02887698685968572,0.012545354762839269,1995-04-10
0.12555164526883134,0.04366083960660326,-0.30722362900669375,0.002280444260299025,1995-04-17
0.10603707577518326,0.009346498195449525,-0.12422345391678324,0.017541293064784805,1995-04-24
0.12752286974150315,0.027075806921246663,-0.2645848012891589,-0.024491001296447698,1995-05-01
0.1633241158166561,0.019055455345843464,-0.2534238495809581,-0.06502881210380132,1995-05-08
0.14647680595289034,0.034933790610815814,-0.3272698597750445,-0.05399662068044696,1995-05-15
0.14607367711414349,0.08870155110655506,-0.056512026716913535,-0.09174926671139633,1995-05-22
0.12995717987673175,0.09923820103178627,0.04632764308258125,-0.08258122234802256,1995-05-29
0.14301417455628584,0.05154629665529421,-0.24947783739697363,-0.11277098241590507,1995-06-05
0.13885278187231723,0.0938750137246244,-0.06796431724374524,-0.12583124128544948,1995-06-12
0.1669239416624798,0.0956079682816986,-0.16541895032112275,-0.15146389522030645,1995-06-19
0.1994010182471864,0.06929943126128776,0.14674671943135945,-0.1714735553507774,1995-06-26
0.1829318477297114,0.04711804244917522,-0.05537386653181295,-0.16276313713201035,1995-07-03
0.19485417523959797,0.030841359283988738,-0.06666173409914226,-0.1914972286902621,1995-07-10
0.19896825991746103,0.0904860321490275,0.15717912695587638,-0.15585058797690599,1995-07-17
0.1836805056841722,0.11995771665046284,0.09091083311692554,-0.11992877847685376,1995-07-24
0.18634552571281462,0.026065803224935433,-0.0057452820032332375,-0.09045268545969182,1995-07-31
0.1762242629105787,0.008024939234923372,-0.12090240418226056,-0.10837477335015207,1995-08-07
0.17873374096477074,0.035940812988910054,-0.47769798960062415,-0.10028750870846176,1995-08-14
0.15570996885949417,0.04797632641498223,0.08120490441470253,-0.08027150016488666,1995-08-21
0.14857902573085274,0.06309303805209492,0.03336245595234594,-0.10711764608068733,1995-08-28
0.1647877857220657,0.06873415999487352,-0.3242635101250392,-0.1533241459706497,1995-09-04
0.19682573167513684,0.09892167994300517,-0.1714518954314413,-0.1661693718963202,1995-09-11
0.2327901134365897,0.11016557810636232,-0.434257813555302,-0.19724992261810811,1995-09-18
0.23268954046001156,0.07814198786954135,-0.21608435292652206,-0.19006109361523038,1995-09-25
0.22345389223347578,0.039840317478084156,-0.37601315766882,-0.20010694447084587,1995-10-02
0.2192816726452826,0.10790348089850181,-0.6168076517541148,-0.22233597830641672,1995-10-09
0.20227424638801383,0.08312358955032298,-0.21125756662424883,-0.23347080197317494,1995-10-16
0.22168341273823164,0.08894706440327033,-0.04347706251079045,-0.2658705414925516,1995-10-23
0.21425656202383522,0.10787914429996875,0.1486802436727335,-0.2642796236902242,1995-10-30
0.23344265294527072,0.1016011242090511,-0.05026256696295278,-0.277052735464357,1995-11-06
0.23865053706065242,0.10928199458155138,-0.19244099593534644,-0.2824976213998689,1995-11-13
0.2504479123519171,0.13617997938102283,-0.023943235324228318,-0.2810335206385679,1995-11-20
0.2706784685028079,0.14542744341025543,-0.2888154962835542,-0.26963777292376767,1995-11-27
0.2897546040562431,0.09888577998996015,-0.18866823116974563,-0.29084156977916853,1995-12-04
0.3008443214694684,0.04587092452107132,-0.1872956837281955,-0.3133418230347587,1995-12-11
0.28921412386056,0.12917262674240604,-0.15195234200321278,-0.30956264939629186,1995-12-18
0.26115052264213506,0.11644555610089496,0.22997924612571286,-0.2875089714938729,1995-12-25
0.28289259414229795,0.06422603204452196,-0.0829896798576978,-0.3276711160103126,1996-01-01
0.2935290219651119,0.05034230357119697,-0.0016483170278917547,-0.31501543309217883,1996-01-08
0.2461399573028733,0.013494486064209915,0.11274504960573048,-0.2877596714431502,1996-01-15
0.2570933765140984,0.18966510217735394,-0.04964495104739833,-0.31038357478425144,1996-01-22
0.26909665979255615,0.1075522116126317,-0.008978178525499786,-0.31130806085021273,1996-01-29
0.2674541134697271,0.08172979052292337,0.048273276638759965,-0.29836747632331584,1996-02-05
0.2933195993932699,0.10261959556256897,-0.23026830678142635,-0.28230261903433657,1996-02-12
0.28631504346439507,0.11160419766632323,-0.596474505723904,-0.2537899832084999,1996-02-19
0.2834287563466459,0.03427097343015485,-0.3963204884825716,-0.18386275402805213,1996-02-26
0.26120439979200066,0.02768278146467076,-0.318113898346304,-0.19490947275250797,1996-03-04
0.26152501030633657,0.026318032124142694,-0.4169802231501585,-0.12728096126513638,1996-03-11
0.24012251908675697,0.08747199566624315,-0.12121126992281306,-0.0890067661572228,1996-03-18
0.25582064781997793,0.12948799232821778,-0.2585719773027133,-0.1134894941212381,1996-03-25
0.24330621041329675,0.0703527960343792,-0.015155260236862648,-0.11177570751432722,1996-04-01
0.24028661092641568,0.047345389044484675,-0.0969726496481674,-0.10430515954830796,1996-04-08
0.22216287533774104,-0.000790399537939114,0.09959430327967277,-0.06995095638272836,1996-04-15
0.21853217924349078,0.028169849025960945,-0.17115213000401344,-0.061440965042331645,1996-04-22
0.2235567393437894,-0.03731408401277516,0.02922978981755564,-0.05309558284333803,1996-04-29
0.19298803232702572,-0.04812135396210251,0.19384185928072592,0.022027557076554516,1996-05-06
0.1992689651567766,-0.06786661034555691,-0.005875940123147239,0.03510519961596183,1996-05-13
0.22153505298636955,-0.1284729894758273,-0.43341215561737373,0.04283503358504445,1996-05-20
0.21683010066591057,-0.07948237325633811,0.013556365581408755,0.05331001609830694,1996-05-27
0.214278840526328,-0.10250542485063974,0.02093891687115365,0.073721051313926,1996-06-03
0.21149502059903183,-0.10692928569035887,-0.09066211632649065,0.11437035737918264,1996-06-10
0.18684731366639484,-0.07947524809693615,-0.40603198795302176,0.14380019198848448,1996-06-17
0.18045747332372047,-0.06602830429049895,-0.2848491973135447,0.12054710149637275,1996-06-24
0.17218612419206641,-0.07876950716204362,-0.13663783787552522,0.12415003981017797,1996-07-01
0.17689999523666072,-0.11102085049436275,-0.4557650931625873,0.13205355320793802,1996-07-08
0.15627652515361545,-0.10553793324297742,-0.21025428016251946,0.10452267652631496,1996-07-15
0.12401249975483686,-0.04549352157766225,0.0028528865117921492,0.046373697023854896,1996-07-22
0.12441055080209373,-0.06852851276103854,0.1393937171622945,0.04745490364224179,1996-07-29
0.1511698713601286,-0.06099538147933412,0.3640354639675973,0.04483780216890987,1996-08-05
0.1721352934262755,-0.07876626750087656,-0.043910711723305434,-0.026543947530169587,1996-08-12
0.17362367390193773,-0.061634069827637736,0.1042952897645854,-0.0010384503734774675,1996-08-19
0.16178360541107337,-0.07327826778388578,0.2391520681450542,0.03944281526926456,1996-08-26
0.1366525453898588,-0.1576775924553588,0.05601264441782447,0.10677067792478587,1996-09-02
0.106706599115363,-0.14579565198177716,0.021402055693688915,0.13352844835484975,1996-09-09
0.12677869818356102,-0.07906236982298295,0.010911596392131365,0.09558224774413518,1996-09-16
0.1507782694444635,-0.05176427941163799,-0.06584281235133922,0.09286679730687675,1996-09-23
0.15171470049951413,-0.08175619963328215,0.17276406374251996,0.08700063701077687,1996-09-30
0.16643819337741012,-0.05831350753036729,-0.03219562262913045,0.09211317447271687,1996-10-07
0.15574057827165877,-0.08286427064039667,-0.12630800060099473,0.08550211388994013,1996-10-14
0.19298371015573906,-0.08715930915596722,-0.1531692930937511,0.0661543102099349,1996-10-21
0.16806474716588454,-0.08288307836576818,-0.0356482716684554,0.10844229744236697,1996-10-28
0.17939761101240312,-0.08575125016270013,0.1659981479890703,0.0646754191607691,1996-11-04
0.1803164457934165,-0.09290606914845945,-0.26985974566001825,0.04721448311454093,1996-11-11
0.1953791024144062,-0.09367326312029538,-0.07509377542656057,0.03874909011199408,1996-11-18
0.19625193317719714,-0.09788507556232653,-0.16754000882532666,0.043269079180958236,1996-11-25
0.1994720888427285,-0.02510515370702309,-0.2391320347273447,0.05555131190896148,1996-12-02
0.17529976268576003,-0.03000524147314021,-0.0561158663064,0.05907876137084889,1996-12-09
0.19188036007659187,-0.05104732894918621,-0.6821302502847333,0.08432162100306634,1996-12-16
0.17042785969107355,-0.034183048565919374,-0.33927170534763496,0.1149084467082862,1996-12-23
0.19338021069302763,-0.023375071383982704,-0.6347568276024373,0.1026032986535033,1996-12-30
0.1965584248219428,0.04357424605407703,-0.2864751439981541,0.11729623565863542,1997-01-06
0.19644021509029141,-0.15273661534672578,-0.6615337585339847,0.18865500549923947,1997-01-13
0.2087447646821139,-0.09820807164288929,-0.4715285844533384,0.15890284040007666,1997-01-20
0.1862300791599402,-0.09390399428372559,-0.324839490401414,0.1653881187906709,1997-01-27
0.164626794703586,-0.14536083474102376,-0.2266822157206907,0.14653173455532487,1997-02-03
0.16656207370994502,-0.1437472270478413,0.10164594171450458,0.1375277760828872,1997-02-10
0.20902130498246058,-0.11310704486355679,-0.023610453434224084,0.0593190764234056,1997-02-17
0.21894269913870146,-0.129384627627213,-0.1555083661138652,0.03061005580453634,1997-02-24
0.2077015828229843,-0.11477548032211243,0.06168427183705425,0.04955799238365441,1997-03-03
0.21118630491229234,-0.16231908033235076,-0.21270495701711362,0.013753670392038703,1997-03-10
0.20177635860750065,-0.20909156416975788,-0.5055962512473804,0.0239025378002689,1997-03-17
0.17528520454955543,-0.1949481686091808,-0.12395366272693809,0.035106627388566035,1997-03-24
0.17258129609067016,-0.15658858309295542,-0.13439126244245386,0.07454776191130566,1997-03-31
0.16608706440978274,-0.10809067611609077,-0.19454643130976465,0.052435622912263946,1997-04-07
0.16297315970969772,-0.11505573666592138,-0.09045551064585587,0.04959801221920459,1997-04-14
0.15396237923044445,-0.10234813585881279,-0.12627644463340465,0.06646236345122224,1997-04-21
0.16650243465267603,-0.041695772060462606,-0.3428996426120819,0.008195779332082563,1997-04-28
0.22235921510775622,-0.06135109634455986,-0.33093314686659003,-0.01385484552030353,1997-05-05
0.21149864133343077,-0.06751526717676903,-0.06096305290697268,-0.020984445129843696,1997-05-12
0.20257328224789964,-0.05937180643583458,-0.28615669947390165,-0.00997197804788967,1997-05-19
0.21722064582956052,-0.077017838634251,-0.14026682356513545,-0.020790157795251087,1997-05-26
0.21870525005440095,-0.09077198964320705,0.060595136375773524,-0.005179078623360098,1997-06-02
0.23680594823258705,-0.056501034588359485,-0.018546943018323256,-0.0686488852827633,1997-06-09
0.2754053745601379,-0.02585671126470153,0.12887700711415936,-0.07146985762320182,1997-06-16
0.28035301641487254,-0.034286546308791604,-0.17108402458064037,-0.07983960551940467,1997-06-23
0.27002136307676367,-0.04641077681465619,0.12965353568821864,-0.05897262198545293,1997-06-30
0.32462925943226284,-0.013586144228647356,-0.04307414434466445,-0.0916026062142081,1997-07-07
0.35179561714204094,-0.024603356450215465,-0.09754528573634208,-0.10232895598314398,1997-07-14
0.37438206940425356,-0.07450685069354127,-0.21949728956874826,-0.10675443405797524,1997-07-21
0.3646595141075728,-0.044388625212964494,-0.20647876539884663,-0.09386299014690576,1997-07-28
0.35261967531107624,-0.04266892772182933,-0.4228438216147308,-0.09101754499692377,1997-08-04
0.35182079058348414,-0.007279921346472018,-0.1772139951220576,-0.053339818520399686,1997-08-11
0.3136443482977713,0.0037221818252994574,-0.30980284013239073,-0.03402814710531796,1997-08-18
0.35276153957529577,-0.020710205571453325,-0.4481407658578128,-0.07983222251476023,1997-08-25
0.33153425582046364,-0.046689261872349376,0.07394549086898443,-0.07599306223894496,1997-09-01
0.33002645333043834,-0.05250406746981909,-0.27826047432794543,-0.06283123245442054,1997-09-08
0.2952642918497753,-0.08983025297864168,0.09663640427351422,-0.0860211007027861,1997-09-15
0.30272360815246024,-0.06077783467222483,0.1790113111253952,-0.1081302945391428,1997-09-22
0.3026496703706107,-0.08498927629599094,-0.2457550921146521,-0.0983728259712123,1997-09-29
0.31635862149043203,-0.06975057117769284,-0.16215306368539775,-0.08543424024677773,1997-10-06
0.32482624442479224,-0.08111775580211872,-0.1076803086087455,-0.08709082586114528,1997-10-13
0.29780777391423097,-0.0812065111107326,-0.349732197838138,-0.05254633215851956,1997-10-20
0.3103194478082839,-0.07811078647889662,-0.3138006355655907,-0.06945589504547517,1997-10-27
0.2311916391975343,-0.047443850125888753,0.14349784764756096,-0.060520620632371805,1997-11-03
0.24882982838524764,-0.1230324149995165,-0.3053504640316248,-0.0462761541415265,1997-11-10
0.21556547045708285,-0.07249125925472799,0.2915465653529933,-0.04427788479879831,1997-11-17
0.23907119392898968,-0.08009609669808107,-0.03234890727644685,-0.04085480196799733,1997-11-24
0.24595241488513706,-0.10986528874285863,0.009029610741810482,-0.05175154808600502,1997-12-01
0.280879759849341,-0.08942750736682889,0.02594036974550934,-0.06576391058606984,1997-12-08
0.2772006323930407,-0.1051886933145965,-0.02996283205411318,-0.09574024767659516,1997-12-15
0.24477523032015056,-0.10647502397462699,0.17038710717958513,-0.09770899023095012,1997-12-22
0.22930072896202697,-0.11337350689814125,-0.1361900964732617,-0.1258007498777941,1997-12-29
0.24632039354865332,-0.04483454691544977,0.42373330576664603,-0.13150639248338084,1998-01-05
0.23639402937631232,-0.07131098543005111,0.2718513091086713,-0.18769991849924084,1998-01-12
0.20646567219485157,-0.013273872516879712,7.386900109576655e-5,-0.18136677747174007,1998-01-19
0.2339190947538653,-0.05914559957741321,0.1547057143659525,-0.17582367080079075,1998-01-26
0.22828007280263574,-0.034755907402946,0.39885714949150597,-0.165139057209673,1998-02-02
0.22939981660121736,-0.03553213046445444,-0.11041309118587166,-0.14244368083040954,1998-02-09
0.22977106807064773,-0.04448051103400088,-0.20812584638768733,-0.13978524334566922,1998-02-16
0.24170376269542043,-0.028034097995084578,0.05333706991094524,-0.16312270064301182,1998-02-23
0.2721819232981655,-0.021117798597567836,0.19935164061735783,-0.15368512931234884,1998-03-02
0.2699070950318142,-0.028883501505944785,0.322842785382365,-0.13725659146046743,1998-03-09
0.29969440056894214,-0.0036189618582389976,-0.28127010259049345,-0.16286724474578912,1998-03-16
0.3229227828200712,-0.020062872450752736,0.055181952890330344,-0.19771536020216351,1998-03-23
0.3683083926728228,-0.046927719492930155,0.001119714181148479,-0.18452658426868485,1998-03-30
0.3677355044343098,-0.03372737343347883,-0.004658219830467936,-0.20513552232824017,1998-04-06
0.372467719704759,-0.02050120281659487,-0.27197683492606756,-0.2232898518203425,1998-04-13
0.3769563363171192,-0.0625692950709506,0.1938682702840929,-0.19498574957271234,1998-04-20
0.3426261788642368,-0.07250804895051607,0.32948531581081364,-0.18172044800041773,1998-04-27
0.29235951675148286,-0.07287067140861657,0.2262434953312072,-0.13419480165561076,1998-05-04
0.286618981832988,-0.07252929044268365,-0.09353123608067598,-0.14182470279949339,1998-05-11
0.2881531587630327,-0.03498389219892879,-0.038409533124408174,-0.18238025291591625,1998-05-18
0.2780702948678804,-0.045552825352671814,0.10958149519434393,-0.1656229923378075,1998-05-25
0.24963329142800478,-0.029731149739678137,-0.22936049570394382,-0.19991668988627054,1998-06-01
0.22503204095483803,-0.07910301064558471,-0.3217397887403743,-0.15398892119948843,1998-06-08
0.21586894499956105,-0.01584093356348025,-0.0073821294695567835,-0.14480496594234263,1998-06-15
0.21388460329393688,0.028339820906746367,0.029942473179659326,-0.17013226832719294,1998-06-22
0.22386869248203584,0.04272829383127006,-0.3631323160204389,-0.16803594646411946,1998-06-29
0.23284215271918096,0.06264921825330236,-0.25859830306870785,-0.13312170924539268,1998-07-06
0.2283413163194257,0.04577686072262929,-0.3313632730663477,-0.13373911984914094,1998-07-13
0.22905402964698363,0.04002097543509407,-0.2859037484182022,-0.12001886027497818,1998-07-20
0.20070914531309575,0.04210086436977588,-0.07098483811434575,-0.09247254349928626,1998-07-27
0.18908090026108243,-0.01206930430140141,-0.02421921165511992,-0.134888753673703,1998-08-03
0.16827293458147652,-0.04957684591401837,0.24956891580220758,-0.13827246127021064,1998-08-10
0.15797377152038353,-0.06658975157479617,0.252456537098408,-0.15037014635128937,1998-08-17
0.18883874034632234,-0.0802703066804025,0.2769590946409086,-0.15075955062094176,1998-08-24
0.14480489848027328,-0.01628986322571469,0.7179475765159509,-0.20292765656587858,1998-08-31
0.07866893526018282,-0.00785793542165162,0.6415610304222011,-0.22210901299283103,1998-09-07
0.07832630676260616,-0.02552236957480269,0.3984385390772147,-0.22692171837353992,1998-09-14
0.09400730043374181,-0.034704120410599025,0.6944122637739814,-0.20911013471555878,1998-09-21
0.09308869631880783,-0.03358642769497512,0.6248253410691389,-0.26205952657005815,1998-09-28
0.04743799328240421,-0.01860475451336517,0.8120958089296624,-0.294002347596207,1998-10-05
0.029158546211159923,-0.00046510099777098343,0.9863137279372798,-0.3196024608178753,1998-10-12
0.08294044179104178,0.015934024565839457,0.2836599048597258,-0.28385213159242567,1998-10-19
0.1626344858031855,-0.02464162904406547,-0.10012468584786036,-0.23611365711116444,1998-10-26
0.14211450037221193,0.011006097892744399,0.425672927327348,-0.24651881314681487,1998-11-02
0.1987363491947554,-0.021532921718004007,-0.2968781242915618,-0.2070063242887677,1998-11-09
0.176429115803813,0.018838451789713773,-0.19576602983180286,-0.18352817756127077,1998-11-16
0.19326926677749184,-0.0628906089220513,-0.09217527148270345,-0.15882029577631918,1998-11-23
0.19399242286103,-0.014571889867632547,-0.15012059947300388,-0.19577519577992133,1998-11-30
0.18805949333091637,-0.0021548709492688603,0.10098494338741279,-0.2180435358987199,1998-12-07
0.1967641574328451,-0.00023161657570062652,0.05656637601650584,-0.2245206188738657,1998-12-14
0.21161735146376673,-0.021900154869626876,0.32617025158480073,-0.226717029882125,1998-12-21
0.22981014658748072,0.03706287893099751,-0.07483734098417522,-0.18346377340436265,1998-12-28
0.24712738744000096,-0.021939879549464712,-0.05302060172859893,-0.15395343356529723,1999-01-04
0.27329226311072474,0.008969596149497598,-0.05019355806048905,-0.13333470304826678,1999-01-11
0.25194179225933877,0.05211984040699186,-0.08916780091088469,-0.17530745142624263,1999-01-18
0.23367104507649222,-0.03990376567923643,-0.35949609565964047,-0.18283741192759229,1999-01-25
0.2290126376354003,-0.012229087875975958,0.01605808663562263,-0.19524550716319528,1999-02-01
0.2007703220133117,-0.05521873044591691,0.11231540415159988,-0.1339535855702151,1999-02-08
0.18788558730336433,-0.0254251466193257,-0.059125122167672683,-0.09419657740012877,1999-02-15
0.16186486012974935,-0.022113396648647348,-0.1941063863532396,-0.1151783028898226,1999-02-22
0.17488399987461647,-0.02144781622132014,-0.09435391952931071,-0.1134875382417403,1999-03-01
0.14766293178181,-0.03819358791042941,0.036916887940236856,-0.049915000451980086,1999-03-08
0.15886712934100677,-0.04607193577595245,-0.31199663642894027,-0.03896785368862215,1999-03-15
0.15665904696053748,-0.029273962018316276,-0.09242218992775691,-0.09383256137805132,1999-03-22
0.14198395676091904,-0.05261412089435745,-0.24534432386732363,-0.07778273420565268,1999-03-29
0.1552129040284948,-0.0036328553693318402,-0.13393662958658858,-0.05873344225892027,1999-04-05
0.17967423204061392,0.009540556270333025,-0.13504239370698146,-0.07341406582873283,1999-04-12
0.17709490092597768,0.012219659475320402,-0.3420563295834459,-0.11126483319239823,1999-04-19
0.19158167200605353,-0.024830993743367117,-0.30285208514300627,-0.0914312347528537,1999-04-26
0.1880701606827747,-0.0030969994442261593,-0.25116326751253704,-0.07479637025096406,1999-05-03
0.17682305020354527,0.0031463908870290914,-0.3522237107164443,-0.05665404432665913,1999-05-10
0.19139854703443743,-0.017284053191475794,-0.23020529566046088,-0.02489415630087784,1999-05-17
0.18992448219778274,-0.06101644576528421,-0.2408260616806601,0.009059669250133882,1999-05-24
0.16292613313868948,-0.009632411097657612,-0.22778370505093995,-0.00443476246287536,1999-05-31
0.15946809067336246,-0.05486405741865583,-0.3154483761241197,0.047106820480600706,1999-06-07
0.16953235567580213,-0.1450962762242683,-0.4482197194035289,0.09642209078162986,1999-06-14
0.15164906281117113,-0.18806089269723747,-0.03507960390880324,0.07134753455634515,1999-06-21
0.15041710946713394,-0.19763308621718778,-0.19927086487479545,0.09313457036327397,1999-06-28
0.16471336356214605,-0.11879795945327923,0.35177709528741974,0.09018879405095764,1999-07-05
0.1877210757022118,-0.09892608391586026,0.2163370635602372,0.06139259173572325,1999-07-12
0.19059385279235247,-0.08266546499505383,0.03272242215760065,0.06551281418689572,1999-07-19
0.20029502596028848,-0.0748537808643373,-0.19037934539622214,0.03649000310334519,1999-07-26
