sap,claims,epu,yield,time
0.1395404337011999,0.0038187420061229467,-0.22774533640067995,0.21885042659306742,2023-10-02
0.13729734463659019,0.012654191061304366,-0.19870783046149845,0.1997795748031731,2023-10-09
0.13690839941161054,0.012870673762281074,-0.19007309291820837,0.18767095623728214,2023-10-16
0.13984400735504493,0.004212538178526747,-0.17512671448249464,0.20623515346197474,2023-10-23
0.13955395402770726,0.01260949923121727,-0.23376091710754598,0.20794065278166352,2023-10-30
